,2016S46,2016S47,2016S48,2016S49,2016S50,2016S51,2016S52,2017S01,2017S02,2017S03,2017S04,2017S05,2017S06,2017S07,2017S08,2017S09,2017S10,2017S11,2017S12,2017S13,2017S14,2017S15,2017S16,2017S17,2017S18,2017S19,2017S20,2017S21,2017S22,2017S23,2017S24,2017S25,2017S26,2017S27,2017S28,2017S29,2017S30,2017S31,2017S32,2017S33,2017S34,2017S35,2017S36,2017S37,2017S38,2017S39,2017S40,2017S41,2017S42,2017S43,2017S44,2017S45,2017S46,2017S47,2017S48,2017S49,2017S50,2017S51,2017S52,2018S01,2018S02,2018S03,2018S04,2018S05,2018S06,2018S07,2018S08,2018S09,2018S10,2018S11,2018S12,2018S13,2018S14,2018S15,2018S16,2018S17,2018S18,2018S19,2018S20,2018S21,2018S22,2018S23,2018S24,2018S25,2018S26,2018S27,2018S28,2018S29,2018S30,2018S31,2018S32,2018S33,2018S34,2018S35,2018S36,2018S37,2018S38,2018S39,2018S40,2018S41,2018S42,2018S43,2018S44,2018S45,2018S46,2018S47,2018S48,2018S49,2018S50,2018S51,2018S52,2019S01,2019S02,2019S03,2019S04,2019S05,2019S06,2019S07,2019S08,2019S09,2019S10,2019S11,2019S12,2019S13,2019S14,2019S15,2019S16,2019S17,2019S18,2019S19,2019S20,2019S21,2019S22,2019S23,2019S24,2019S25,2019S26,2019S27,2019S28,2019S29,2019S30,2019S31,2019S32,2019S33,2019S34,2019S35,2019S36,2019S37,2019S38,2019S39,2019S40,2019S41,2019S42,2019S43,2019S44,2019S45,2019S46,2019S47,2019S48,2019S49,2019S50,2019S51,2019S52,2020S01,2020S02,2020S03,2020S04,2020S05,2020S06,2020S07,2020S08
00000022V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34191259999999996,0.43939809999999996,0.40828590000000003,0.7521894,0.6922179,0.9482673,0.5550513000000001,1.0895131,1.5159105,2.1600949000000003,1.5198491000000003,2.2642374,2.0314569,3.2879203,2.8460297999999997,3.3605291,2.2435318,2.9540902,3.1268212,3.494526,5.856881700000001,6.5453544,7.209981599999999,6.860363799999999,6.0832509,6.8190034,7.2627313,7.9577696,6.3002549000000005,9.555226600000001,6.016511,6.484731200000001,6.5435774,5.4364443,4.6525102,2.6960046,2.4488206000000003,3.1133528999999998,2.4042291000000002,1.4354388,1.5386655,2.214871,1.7004203000000002,1.1660182,0.8702508,0.9581148000000002,0.8770529,1.1026664,1.5817902,1.3106428999999997,1.1108649,1.8395743999999998,1.6125095,1.1077765,1.8194264999999998,1.6871504028146254,1.7471418925196918,1.8071333822247582,1.8671248719298246,1.927116361634891,1.9871078513399574,2.0470993410450236,2.1070908307500904,2.1670823204551564,2.227073810160223,2.287065299865289,2.347056789570356,2.407048279275422,2.467039768980489,2.527031258685555,2.5870227483906216,2.6470142380956876,2.7070057278007544,2.7669972175058204,2.8269887072108872,2.886980196915953,2.94697168662102,3.006963176326086,3.066954666031153,3.126946155736219,3.1869376454412857,3.2469291351463516,3.3069206248514185,3.3669121145564844,3.4269036042615513,3.4868950939666172,3.546886583671684,3.60687807337675,3.666869563081817,3.726861052786883,3.7868525424919497,3.8468440321970157,3.9068355219020825,3.9668270116071485,4.026818501312215,4.086809991017281,4.146801480722348,4.206792970427414,4.266784460132481,4.326775949837547,4.386767439542614,4.44675892924768,4.5067504189527465,4.5667419086578125,4.626733398362879,4.686724888067945,4.746716377773012
00000023H7,1.2793379999999999,1.084882,1.224915,1.434496,1.571104,1.845841,1.441101,1.379867,1.3935469999999999,1.905096,1.417244,1.440867,1.504433,1.43373,1.440742,1.6519669999999997,1.565991,1.449568,1.424599,1.4869700000000001,1.781837,1.8639580000000002,1.665935,1.544986,1.505333,1.7521950000000002,1.4779229999999999,1.774093,2.011333,1.656305,1.6654520000000002,1.754909,1.510584,1.915498,1.811763,1.7933810000000001,1.826515,2.165306,1.7034919999999998,1.93393,1.907777,1.9747400000000002,1.9520939999999998,2.168323,2.040318,1.990001,1.960853,2.238109,1.980141,2.2886040000000003,3.1370009999999997,2.470946,2.2554939999999997,2.096498,2.087345,2.2953639999999997,2.366764,1.8961279999999998,1.8708069999999999,2.583644,2.003485,1.913668,1.7948,2.491203,1.618277,1.851679,1.662941,1.658875,1.694971,1.7407290000000002,1.7841669999999998,2.0485889999999998,2.269602,1.7882069999999999,1.786804,1.7257360000000002,2.043644,2.001811,1.877645,1.728809,2.068732,1.7444389999999999,1.626557,1.754834,1.8955849999999999,1.596978,1.559599,2.629876,2.886914,3.3006629999999997,3.013867,3.235312,3.511908,3.057098,2.865901,3.136225,3.166568,3.202471,2.8698930000000002,2.866365,3.117224,3.9321599999999997,3.321071,3.2337580000000004,3.006027,2.932766,3.805861,3.2719810000000003,3.0047599999999997,2.914392,3.726442,2.994707,2.839162,2.8050479999999998,3.260802,3.608708,3.482625,3.3509900000000004,4.13392,3.274917830381222,3.2561916925603756,3.2272698517779044,3.243117674915233,3.4133094484028654,3.6782084756962514,3.485670419424104,3.393175231437133,3.3094830297124265,3.4560074021746914,3.565983157606935,3.3742755585581725,3.4554914647181993,3.7516481341925303,3.4195790956617906,3.3728105409303333,3.489276068964714,3.44508005625199,3.5058104642315575,3.4428101324941376,3.9762884300945087,4.128874197361521,4.512608163972565,4.145727047415893,4.379048676075148,4.511603219985918,4.324962708937901,4.225271483856519,4.475723135986071,4.434009962438253,4.433861730890273,4.259997259866567,4.403798947054081,4.407121296002182,4.975637788101737,5.101051028537658,4.731071732300618,4.437991447583234,4.303974372403334,4.645663902315274,4.613696910060323,4.600524035598962,4.5114533353480955,4.6449407932939435,4.624213729092694,4.389369549331875,4.524277323619566,4.479554614049334,4.841052391241882,4.534697806384956,4.550466538263175,4.754755076512543
00000023J5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176895,2.438817,1.867332,2.177474,2.4918139999999998,0.0,1.7753919999999999,2.838262,2.627497,2.358634,2.5048790000000003,2.945236,3.9542900000000003,4.546835,4.818866000000001,4.082558000000001,4.233941000000001,3.8406849999999997,3.747522,5.369959,5.586145,4.522963,4.574743,4.954514,4.894589,5.947751,7.210334,6.680232000000001,7.529266000000001,6.911364999999999,8.054712,7.386467999999999,7.104100999999999,6.933580999999999,6.179337,5.568965,4.717479,5.061762,9.676919999999999,7.051194000000001,4.484623,7.4889339999999995,6.539432,6.294387,7.001638000000001,6.1238150000000005,6.343882,6.146215,6.402025,6.2976980000000005,8.777604,8.041917999999999,6.092017,6.472698,6.768025,5.348816,5.977462,5.076630000000001,5.305692,5.415204,5.698939,6.087447,5.16896,6.761658000000001,7.137728999999999,7.809875999999999,9.486688000000001,9.627452,9.398544000000001,10.939943,7.688122999999999,7.03406,8.143048,12.417192,17.178197,11.587142,11.975864999999999,17.338108,16.724391,13.835319,13.276029000000001,19.417220999999998,16.527786,15.769763000000001,16.362236,12.104071000000001,13.043439999999999,9.046942999999999,9.394897,10.290441,9.052905,7.8824179999999995,11.600932,8.772203999999999,10.827195,12.711514,13.670501999999999,7.918786999999999,14.297007,10.274653,17.535954,7.572997,13.92596,8.951853,8.845763,7.544364999999999,6.8190029999999995,8.283736,13.006929,8.943893,9.539777,9.029114827870993,9.048301348114292,9.091679605417545,8.688495027445459,9.69035987134855,10.370207489605942,10.991271680025408,11.955378330298979,11.647900501232778,11.59978014833747,12.164660951407557,10.483021601609593,10.958019406718394,11.611315456431907,13.207359018431246,15.604134875412873,12.988674266462587,13.143035761872099,16.340470561444704,16.65439857445856,14.93406413460888,15.06794318243295,17.818350653413503,16.933827679245397,16.20898042175363,16.352093356668558,14.125595904157102,14.205803524050474,11.889834608818285,11.625380293030878,12.23248023010268,13.908383999020803,11.997313298725476,12.560308860685959,12.635168257114406,13.175093830134651,13.982114030300657,14.802935110301547,11.476338509924222,14.764321031368281,12.644052689898894,16.393514862104777,11.35217248661491,15.758582079149411,12.893959053969224,12.162768945903432,11.928572377366125,11.58049794863997,11.685200896424073,13.560486036432644,11.773475403685053,11.916583593274495
00000024H7,1.887966,1.4787139999999999,1.5629959999999998,2.113245,1.818491,1.528381,1.53444,2.214137,1.554103,1.570837,1.933043,1.7924830000000003,2.162913,1.9558419999999999,1.568106,1.567233,1.9774040000000002,2.218435,1.9691560000000001,1.915791,2.046363,2.491313,1.839041,1.872946,2.8099380000000003,2.645023,2.575326,2.382577,2.4326950000000003,2.028581,1.980403,2.215186,2.121084,2.122001,2.243131,2.525041,2.6261,2.916845,3.196532,2.852215,3.5173099999999997,3.080915,3.180159,3.120875,3.163344,2.852906,3.04035,3.1151560000000003,2.748627,2.4793939999999997,2.785931,3.4211300000000002,2.938754,3.1260310000000002,3.435192,3.002312,3.654907,3.3192169999999996,2.811136,2.740303,3.672396,3.060925,3.440956,3.2204759999999997,3.650149,3.7036050000000005,2.857926,3.545186,3.436758,3.5977019999999995,3.5495309999999995,4.458248,3.985082,3.702344,3.074203,3.6085870000000004,4.210905,3.3179160000000003,3.604249,3.605515,3.7475419999999997,3.8796199999999996,4.032674,3.3265269999999996,4.092694,4.171856,4.7906010000000006,4.0775239999999995,4.515059,4.5079519999999995,4.5067,4.578463,5.81846,5.106915,5.109775,5.312433,5.305834,4.643664,4.3261,4.6254230000000005,5.4492910000000006,5.243442,3.738483,5.20936,4.477914,4.76871,4.319178,5.350858000000001,5.158832,4.90937,4.915198,4.747516,4.903868,4.607007,5.128291,5.417862,4.617388,4.51904,4.8259099999999995,5.06555054957561,5.216457349883199,5.417702436725547,5.269417928325801,5.697685260633584,5.527098971115905,5.6090109155414405,4.9696855930780455,5.254770896530181,6.025413147762533,5.4974839878507025,5.606851739643687,5.512179682112625,5.609335136404627,5.474408217075324,5.527940674318477,5.293352163122735,5.630473071940509,5.671591805031208,6.0425953213584425,5.828060628302793,6.098385341703402,6.241206998944516,6.381398180356591,6.246062117973893,7.199512711573795,6.626407372715902,6.678280549823724,6.750741820722365,6.769400870363501,6.283767368262175,6.2193207809405715,6.406937353164531,6.636092470568401,6.398964953621671,5.800089436131053,6.853379932420343,6.434818849081523,6.458335398938035,6.4398399884084885,6.822993787867045,6.878347920720819,6.586629375945,6.421227378750525,6.568252244872462,6.710997465999937,6.413727433433232,6.834828652865476,6.8109410225341005,6.81076930073431,6.726760038837602,6.417614168140288
00000024V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437929,1.0432969,0.7501309,0.5144757000000001,0.7735876,1.0355486999999999,1.4549142,1.331358,0.9602782,1.2282993,1.7187697,2.0834004,1.5187135,1.3620028999999998,1.3173231,0.5883634,1.2197891,1.6587926,1.5697773000000002,2.9237992000000004,1.7956368999999999,1.8398259,1.9351846000000001,2.5302827999999997,2.0722749,1.8901378,2.3997071,3.2825924,3.3206172999999994,3.8618924,2.5504416,3.0647941000000003,4.2121987,3.6818541,3.6685567999999997,3.9416832000000004,5.8418114999999995,5.6111128,6.9905599,7.2317935,8.0453062,8.3289962,12.5772599,10.2612323,7.0868924,6.3118032,4.6949755,3.822749,3.8360371,3.087502,3.6909233,2.4258891,3.5850035000000005,3.4456108,3.5567933,2.6250076,1.5762046,1.9057548,1.8507776000000002,1.8111604,1.9412308999999996,1.8407182,3.1296096,1.7194741999999998,2.3657414,1.9793803,2.3244653,3.041583,2.4298287999999997,2.4538041,2.3217247000000003,2.3552617410554215,2.3790586814831927,2.4028556219109634,2.4266525623387345,2.4504495027665056,2.474246443194277,2.498043383622048,2.521840324049819,2.5456372644775898,2.569434204905361,2.593231145333132,2.617028085760903,2.6408250261886743,2.664621966616445,2.688418907044216,2.7122158474719873,2.7360127878997584,2.7598097283275296,2.7836066687553007,2.8074036091830714,2.8312005496108426,2.8549974900386137,2.878794430466385,2.902591370894156,2.9263883113219267,2.950185251749698,2.973982192177469,2.99777913260524,3.0215760730330112,3.0453730134607824,3.0691699538885535,3.092966894316324,3.1167638347440954,3.1405607751718665,3.1643577155996376,3.1881546560274083,3.2119515964551795,3.2357485368829506,3.2595454773107218,3.283342417738493,3.307139358166264,3.330936298594035,3.3547332390218063,3.378530179449577,3.402327119877348,3.426124060305119,3.44992100073289,3.473717941160661,3.4975148815884323,3.5213118220162034,3.5451087624439745,3.5689057028717457
00000025H7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.815449,5.192226,3.360286,3.4729669999999997,3.157396,3.767208,3.8023870000000004,4.786069,5.139034,5.013043,4.763086,5.5685970000000005,6.126758000000001,5.600008,5.077726999999999,4.449694999999999,3.868114,3.529675,3.6621839999999994,3.858602,3.0668759999999997,2.785294,4.048407,3.887407,4.352931,2.958484,3.3889370000000003,2.969026,3.4536510000000002,3.73516,3.7057089999999997,5.2551559999999995,4.409212,4.374344000000001,3.407671,3.341126,3.512665,4.086459,3.581038,4.032329,5.111258,3.8108129999999996,2.883539,3.928201,3.784767,4.111243,4.325616,4.579446,4.5041199999999995,4.611000000000001,4.976351,5.199425,5.504965,4.828322,4.408017,4.531257,4.7274519999999995,4.842907,5.277772,5.6500699999999995,5.599923,5.849772,5.558324,6.016771,5.507454,5.703522,5.646612,5.103148,4.436783,5.2855550000000004,4.541741,4.768681,4.404426,4.524634,4.902821,5.03137,4.922724,4.496525,4.112623999999999,4.621702,3.8418160000000006,4.354998999999999,4.600633,5.277527,5.439975,5.021667,4.7973930000000005,3.8909569999999998,3.699332,3.8960660000000003,4.240375,4.706278,4.6711339999999995,4.641669697096889,4.655137462852109,4.668605228607331,4.682072994362551,4.6955407601177725,4.709008525872994,4.722476291628214,4.735944057383436,4.749411823138656,4.7628795888938775,4.776347354649099,4.789815120404319,4.803282886159541,4.816750651914762,4.8302184176699825,4.843686183425204,4.857153949180424,4.870621714935646,4.884089480690867,4.8975572464460875,4.911025012201309,4.924492777956529,4.937960543711751,4.951428309466972,4.9648960752221925,4.978363840977414,4.991831606732634,5.005299372487856,5.018767138243077,5.032234903998297,5.045702669753519,5.05917043550874,5.072638201263961,5.086105967019182,5.099573732774402,5.113041498529624,5.126509264284845,5.139977030040066,5.153444795795287,5.166912561550507,5.180380327305729,5.19384809306095,5.2073158588161705,5.220783624571392,5.234251390326612,5.247719156081834,5.261186921837055,5.2746546875922755,5.288122453347497,5.301590219102717,5.315057984857939,5.32852575061316
00000026J4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53786,2.526533,2.510308,2.621784,5.60115,4.964911,5.517769,5.259904,5.216586,4.993546,4.83272,5.413573,5.478064,5.178437000000001,5.229443,5.118853,5.701666,5.727644000000001,5.645571,5.941811,6.115553,5.606073,5.349695,5.676289,5.791919,6.053108,6.528149,5.738893,4.809463,5.833905000000001,7.116783,7.136024000000001,8.495678,9.454095,7.303731,7.703363,7.696304,8.253737,7.593244,7.990639999999999,8.037405,8.280775,7.934794,8.071908,7.375041,7.573359,7.756196000000001,10.516612,6.580338,7.010744,6.973632,6.383788,6.244204,5.76651,5.903528,6.929483,6.655407,7.282253,7.05538,6.987634,6.897696000000001,8.0912,8.674764,7.096027,7.783438,7.489223,6.427553,7.377719,6.988025,7.118297999999999,7.703110000000001,8.336959,8.707172,8.523851702060343,8.601063600831145,8.678275499601948,8.755487398372752,8.832699297143554,8.909911195914358,8.98712309468516,9.064334993455963,9.141546892226767,9.218758790997569,9.295970689768373,9.373182588539176,9.450394487309978,9.527606386080782,9.604818284851586,9.682030183622388,9.759242082393191,9.836453981163993,9.913665879934797,9.9908777787056,10.068089677476403,10.145301576247206,10.222513475018008,10.299725373788812,10.376937272559616,10.454149171330418,10.531361070101221,10.608572968872025,10.685784867642827,10.76299676641363,10.840208665184434,10.917420563955236,10.99463246272604,11.071844361496844,11.149056260267646,11.22626815903845,11.303480057809253,11.380691956580055,11.457903855350859,11.53511575412166,11.612327652892464,11.689539551663266,11.76675145043407,11.843963349204873,11.921175247975675,11.998387146746479,12.075599045517283,12.152810944288085,12.230022843058888,12.307234741829692,12.384446640600494,12.461658539371298
00000026V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91199386,5.73541478,5.30770227,4.97666936,5.45763567,5.41202432,5.77687347,4.32961502,3.27322726,3.26915345,3.59177318,4.88478174,5.13295155,3.29328913,3.03740928,3.38744218,3.20833024,4.00599313,4.55425638,3.18810931,2.59890859,2.57857502,2.31174485,2.28591172,2.86901419,3.01038967,2.68003157,2.6917731,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855,3.41396855
00000027H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.423593,1.519991,0.0,0.0,3.138474,3.1706790000000002,3.212254,3.9019779999999997,3.314114,3.098033,4.186763,4.219487,4.115419999999999,4.049004,4.129498,3.997458,4.070441000000001,4.4565019999999995,4.036696,4.060711,4.3333699999999995,4.227056,4.240126,4.040259,4.3800349999999995,4.500184,4.591704,3.988436,4.316372,4.351119000000001,4.11923,4.085024,4.457112,4.457006,4.872987999999999,4.701543,4.160616,4.629471,4.399021,4.4676160000000005,4.460996,4.638191,5.035571,4.519718,4.986053,5.281954,4.524545,4.9359660000000005,5.162457,5.110091000000001,4.771836,4.879742,4.467626999999999,4.821814,4.789428,4.616018,5.169797,4.416372,4.494516,4.670763,4.775183,4.811827,5.1680839999999995,4.607725,4.877285,4.745119,6.167516,7.618417,4.818706,5.690325,5.506034,5.587005,5.715408999999999,5.0508489999999995,5.581516000000001,6.222615,5.903167,5.113118,4.895353,5.211005,5.271332,5.126530000000001,5.170617,4.965117,5.1322730000000005,5.481356,5.220219,5.0801870000000005,5.316247,5.130289,5.166733,4.869175,5.196542,5.730524,5.581323,6.6528350000000005,5.262580000000001,5.549930000000001,5.6094919999999995,4.196961,5.908844,5.428333,4.8982730000000005,4.599994000000001,4.312355,4.4231169999999995,5.323666,5.005053,5.3796550000000005,4.988181442000423,5.038033521074651,5.46117886578562,5.209786046400322,5.1115286323276665,5.825748279200251,5.553881559086745,5.62875561901425,5.521728030985457,6.265540044717132,6.917415729676636,5.546557713282492,6.167951445234443,5.858494734867267,5.9036110430703905,6.096793037063043,5.704031004732602,5.968597524142209,6.181933904740011,6.184840697526255,5.842656407142326,5.77232368952399,5.621331173698584,5.808305780853842,5.7461511103069025,5.6451551268872535,5.518242103671899,5.780841903749897,5.948348847640634,6.018833626449397,5.856205174449094,5.696934337585114,5.831603755537357,5.727886170991958,5.6067616794172945,5.760571734084311,6.109685248384675,6.227398730986394,6.498964464544946,6.03087005818595,6.316511787837526,5.961781825630646,5.4556299922825175,6.419463883390997,6.148805901157621,5.710625964818147,5.611606366639155,5.090760468162532,4.937325460332236,5.399450963614669,5.408299015231503,5.89073191462741
00000027H7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.257484,5.322369,4.438006,4.590264,3.927572,3.915519,5.071404,4.479166,5.699587,4.161553,5.912496,6.197808,6.492584,5.980691,5.567888,4.903735,4.190980000000001,3.429968,3.687074,4.04139,3.4208230000000004,3.009664,3.4553279999999997,3.7864800000000005,3.2827550000000003,3.5015400000000003,3.352635,4.006787999999999,3.374914,5.592155,3.324185,5.431255,5.890048999999999,5.599530000000001,2.837812,3.261151,4.167266000000001,4.141209,3.7471690000000004,3.2881970000000003,4.4672730000000005,3.6110889999999998,4.174107,4.121181,3.5295019999999995,4.16868,4.472275,4.346591,4.628274,5.845940000000001,6.584314999999999,6.401426,5.039566000000001,5.57653,4.679494,5.467607,5.071308999999999,4.150154,6.584359,6.628458999999999,6.275101,6.789694,6.302048,6.946085000000001,6.885383,6.761813,6.672936,7.34127,5.14759,4.939478,4.8368459999999995,4.4368620000000005,4.171646,4.21071,4.103229,4.652,6.184016000000001,4.25863,4.23845,4.653521,4.376812999999999,4.003654,4.247987,5.599944,5.441038,4.65605,3.9030089999999995,3.914016,4.737957,4.914763,5.115437,5.118402,5.282204,5.200165525312144,5.213324779034804,5.226484032757464,5.239643286480125,5.252802540202785,5.265961793925445,5.279121047648106,5.292280301370766,5.305439555093426,5.318598808816087,5.331758062538747,5.344917316261407,5.358076569984068,5.371235823706728,5.384395077429389,5.397554331152048,5.410713584874709,5.42387283859737,5.437032092320029,5.45019134604269,5.46335059976535,5.47650985348801,5.489669107210671,5.502828360933331,5.515987614655991,5.5291468683786515,5.542306122101312,5.555465375823973,5.568624629546632,5.581783883269293,5.594943136991954,5.608102390714613,5.621261644437274,5.634420898159934,5.647580151882595,5.660739405605255,5.673898659327915,5.687057913050576,5.7002171667732355,5.713376420495896,5.726535674218557,5.739694927941216,5.752854181663877,5.7660134353865375,5.779172689109197,5.792331942831858,5.805491196554518,5.818650450277179,5.831809703999839,5.844968957722499,5.85812821144516,5.8712874651678195
00000027V1,1.5587668,1.0728659999999999,0.8492141,1.4203605,1.7684528000000002,1.1794316,1.7048488999999998,0.9662582000000001,0.9728594,1.1978361000000002,1.2156893999999998,1.4576876,0.8527561,1.8027315,1.0229412,1.0159452,0.953926,0.9760091999999999,1.0282185,1.1117597,1.6840950000000001,2.5896898999999998,2.2780742000000003,2.1118706,2.3519050999999997,2.2333532000000003,2.2851355,2.9334646,3.0888293,2.7865911,2.9252052,3.4231837,3.8058582999999997,4.3751394999999995,4.665278099999999,5.2325398000000005,5.7615695,6.618261200000001,7.292692999999999,7.9171724,7.1584572,5.1195349000000006,4.7025171,4.139406299999999,3.4262982,3.6912442000000003,3.0089636000000004,2.3608479,2.3140606,2.8809443,2.6090815,3.2841708,2.8901668,1.5441876,1.8165052,1.300158,1.9650968,1.9811663,1.6403221999999997,1.6557015,1.9669528000000003,2.2058112000000003,1.7999048999999998,1.6046821000000002,1.5758486,1.9574566999999998,1.7333233000000001,1.4922861,1.5547278999999998,1.9203792000000002,1.8824523000000002,2.3754114,3.3787962,3.3783752999999996,3.4339731,3.6487142,5.2463258,4.4391784,4.3685038,4.210677099999999,4.6742214,6.0933883,5.4239066,6.7638117,7.609066,8.398433800000001,8.289928699999999,7.816600099999999,8.8303952,11.6308236,11.4062805,11.700057800000002,9.9312015,8.217901600000001,8.157107,6.0050975,4.7185246,5.1242204000000005,5.2733175,4.3180336,3.2885961000000004,4.8978918,6.3115008,2.6086485,2.6260527999999996,3.0328115,2.1148925,2.4137788,2.1887706000000002,2.4992425,2.0071195,2.3057557999999996,1.8971421000000002,3.1840923,2.5485482999999998,2.7354445,2.2202564,2.5157545,2.83907,1.4429918346820956,1.4279497393349558,1.6081434757148116,1.6025861189499988,1.878742682096016,2.654816377551052,3.095738609590289,2.956051551982989,2.9685419489222746,3.8754242034595996,3.4004288268200544,3.378601551541797,3.6112141662579083,3.907755423690034,4.453018209279157,4.174083499007752,5.079216237983031,5.679056173087261,6.343934804374198,6.419979574611114,6.4518441913901645,7.20782188643816,9.020612918945107,9.229453413122966,9.67214306606443,8.391584338141582,6.498367476328729,6.242026565397358,4.866710892719812,3.8488080217189142,4.165781162466116,3.880587311466966,3.0600760502476514,2.503007300720855,3.572086983857855,4.124024808106233,2.591461241556132,2.6074702501420917,2.1101587453960993,1.7967514880630127,1.8913317998487122,2.131134357235189,2.021319442609108,1.8971381306967563,1.7347084929007806,1.6844067421898385,2.2488954713042353,1.8896003382059285,1.9504582494859048,1.5515407455412547,2.0790863106690964,1.8387136329789813
