ENODEB;SAIS_TYP;INTENSITE;2016S46;2016S47;2016S48;2016S49;2016S50;2016S51;2016S52;2017S01;2017S02;2017S03;2017S04;2017S05;2017S06;2017S07;2017S08;2017S09;2017S10;2017S11;2017S12;2017S13;2017S14;2017S15;2017S16;2017S17;2017S18;2017S19;2017S20;2017S21;2017S22;2017S23;2017S24;2017S25;2017S26;2017S27;2017S28;2017S29;2017S30;2017S31;2017S32;2017S33;2017S34;2017S35;2017S36;2017S37;2017S38;2017S39;2017S40;2017S41;2017S42;2017S43;2017S44;2017S45;2017S46;2017S47;2017S48;2017S49;2017S50;2017S51;2017S52;2018S01;2018S02;2018S03;2018S04;2018S05;2018S06;2018S07;2018S08;2018S09;2018S10;2018S11;2018S12;2018S13;2018S14;2018S15;2018S16;2018S17;2018S18;2018S19;2018S20;2018S21;2018S22;2018S23;2018S24;2018S25;2018S26;2018S27;2018S28;2018S29;2018S30;2018S31;2018S32;2018S33;2018S34;2018S35;2018S36;2018S37;2018S38;2018S39;2018S40;2018S41;2018S42;2018S43;2018S44;2018S45;2018S46;2018S47;2018S48;2018S49;2018S50;2018S51;2018S52;2019S01;2019S02;2019S03;2019S04;2019S05;2019S06;2019S07;2019S08
00000045J5;;;1.0250933;0.9975644;1.1080461;1.0857252;0.9993965;1.0383346;1.1316953;0.956483;1.2847638;1.3029441;0.9909996;1.1555914;1.126054;1.4210028;1.2007853;1.0296525;2.2072083;1.2317654;1.2863085;1.0764043;1.6459344;1.7384706;1.9321838;1.7028742;2.0671003;1.557207;1.3344201;1.6789932;1.9800428;1.9486277;2.5005145;1.6460072;1.7393154;2.1368834;3.1809891;3.0326093;3.1096102;2.8457888;2.9651513;3.0482671;3.9665035;3.6065445;3.3125299;2.7801318;3.1563559;2.7776493;3.0036065;2.3270906;2.520992;3.7916332;2.8705791;3.3803829;2.6091005;2.0198712;2.6787634;3.2232193;1.9466469;2.3893404;2.5429712;2.4490045;1.9572976;2.2238272;1.9894691;1.6938608;2.5803973;2.6910087;2.8330123;3.0685108;2.6515352;2.305007;2.606721;2.5087875;2.3682196;2.9082396;3.0470958;3.1578022;3.7524106;3.8668012;3.2870969;2.8970997;3.5259697;3.3660332;3.4853329;3.7420543;4.3588292;3.0411385;4.2129291;4.2971063;6.1589451;6.1354641;6.6905234;6.8764988;5.9632939;4.6376367;3.5846226;4.1492341;2.616276;4.0228419;3.0463473;4.8448013;3.3899877;3.6776552;3.8238167;2.7653563;3.0733962;2.6266779;3.9254419;3.8629299;3.1268575;3.3403587;3.3724645;3.3362134;3.4750475;3.327037;2.6149321;2.9266689;2.3515036;2.6951016;3.3772243
00000046J5;;;1.236245;1.218196;1.343101;1.062661;1.144057;1.869981;1.090766;;1.074324;1.230976;0.964694;;1.569231;1.572309;2.165562;1.443538;1.445299;1.795142;1.646753;1.61229;2.619098;3.790612;3.998776;3.3126;3.305324;3.125289;2.591492;4.883633;3.39523;2.90135;3.223637;3.718107;4.827641;5.469226;7.010152;7.199172;7.218566;7.00308;7.495924;7.540889;7.553981;5.920342;4.970534;5.182429;4.132926;3.661591;3.223834;2.708694;2.399281;3.061498;4.825974;2.209311;2.009862;2.245078;2.000493;2.415699;2.579483;2.002539;3.926743;2.72955;2.293095;2.884525;2.354477;2.713848;4.353714;3.640475;3.225121;2.705177;3.790424;4.752115;3.814682;3.363286;4.038769;5.25897;5.359321;5.282407;6.839627;7.333474;5.288047;4.387012;4.989549;5.848322;5.567091;7.247455;8.36374;10.07486;11.895342;12.703319;12.076692;12.928617;13.385657;13.174953;10.655893;8.277645;6.017446;5.388107;6.488824;5.644966;4.709345;6.188804;4.848568;6.15738;4.833201;3.769074;3.136781;2.473774;3.10065;3.25263;2.980454;3.194942;3.491894;3.679275;2.395182;3.216705;2.20874;3.438137;3.499152;3.610948;3.316736
00000047J1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3582356;3.1965645;1.7511178;2.6511268;1.6751729;1.9813519;0.9102336;1.5548662;2.3953019;2.3052954;3.4363535;3.0084526;0.1205944;0.8167393;1.7970842;2.7222385;1.5529615;0.8373565;1.1342991;2.0714015;1.5541699;1.0188104;1.0963743;0.9325138;0.6993091;0.6817567;1.1217889;0.808788;1.8206853;1.0799462;1.109589;1.0247619;2.3444255;2.0465275;1.6394742;2.5171067;2.5071421;3.5919606;4.804438;2.5066097;2.5135473;2.3160607;3.3077053;2.9249587;2.8442808;3.7396552;3.2611277;3.093889;4.2659103;3.4039634;5.0726083;6.4184013;5.3081477;3.9395809;3.3017283;3.3347103;2.5450312;2.5966961;3.3502188;2.3942185;2.6175365;1.9958804;1.9037153;3.2464435;2.0294461;3.0282168;1.2403313;1.5248998;1.610537;1.5911045;3.0448579;2.3115479;1.687595;0.772009;0.6072975;1.9386911;2.9791334;1.5402004;2.2416353;5.5836549
00000047J5;;;2.201995;2.053623;2.65932;2.561956;2.720067;3.049277;2.559949;2.947995;2.59879;3.922598;2.727456;2.765439;2.92772;2.757259;2.668621;2.715017;2.512604;2.497946;2.585471;2.897292;3.262326;3.553563;4.528783;3.747778;3.751172;3.95987;3.858363;3.985747;4.083827;4.031215;3.650569;3.818702;3.992122;4.088022;4.242462;5.186534;5.392583;4.876041;5.343268;5.455483;4.839988;4.632513;4.299474;4.197055;4.042471;5.938166;4.20857;4.724481;4.654836;4.234268;4.377663;4.50571;4.757906;4.670136;4.25204;5.946549;4.748993;5.14595;5.479849;4.497514;5.541784;4.785621;4.564372;4.958808;4.643494;4.242586;5.638135;5.720445;4.751169;7.112848;4.075649;6.154615;6.849019;6.676635;5.209641;5.522183;7.351023;6.918214;5.385538;6.96414;5.901607;5.843171;6.861458;5.664583;6.512369;6.090155;6.865513;7.444963;7.584739;8.80922;8.918377;7.715299;6.860052;6.596262;6.926701;5.522619;5.733208;7.498341;5.676924;5.451326;6.352797;5.518131;6.392838;6.071888;6.244961;9.290888;9.74764;6.001734;5.862102;6.059589;6.166476;5.654606;5.848578;6.120815;5.59274;7.554563;5.24914;7.372605;5.010916
00000049D1;;;;;;;;;;;;;;;;;;;;;1.140502;0.7440768;;;;1.8591447;2.3061166;2.2096396;2.5540958;2.2322507;2.1347505;2.3916771;2.256933;2.5274163;2.249721;2.6746392;2.8233981;2.4162908;2.5468208;2.3245983;3.0110027;3.0253536;2.4175435;2.2825199;2.2765988;2.4585822;2.5107533;2.3354295;2.6194074;4.2808433;3.978958;4.3558537;5.4324098;4.3070785;4.163961;4.1347502;4.3384762;4.6983561;4.8950997;5.6213425;4.154774;4.0059194;5.2797331;5.1423911;4.7297234;4.7987548;5.3556444;5.3551097;6.2615521;5.116907;4.9007775;5.1221328;5.2788396;6.0756767;5.6273258;5.3677203;5.6372427;5.2678021;7.1400419;5.3961325;5.3392309;5.21799;5.3460867;5.1670292;5.3230148;5.7551292;5.3436788;5.2728494;5.7912663;5.4140361;5.1866684;5.5976786;5.9378613;5.7769117;5.1801061;4.8289946;4.4815636;5.0231185;5.449385;5.1914167;6.3680404;7.1690081;5.8050248;6.1287811;6.9118616;5.397084;5.7116739;5.3716804;6.99099;5.5344836;5.671282;7.1772433;6.459697;5.2590186;5.984276;5.8905108;5.4216627;5.7740385;5.3613193;5.7914255;5.4952344
00000050H1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.534212;3.189382;3.148974;3.491683;3.063991;2.77725;2.753308;2.99459;2.960449;2.918523;2.618104;2.884801;3.813244;4.519634;2.957047;2.433546;2.895736;2.785923;2.330926;3.254231;2.69933;2.526043;2.490512;2.950282;2.400305;3.424799;3.355054;3.411473;3.806938;4.150775;5.852017;6.848856;6.388684;5.390479;7.062577;6.311173;6.357417;7.792901;11.645086;10.435516;9.700359;10.995571;10.638491;10.723897;11.277182;11.715007;11.475183;10.833773;9.02526;8.56568;5.783426;6.012064;7.108767;5.776281;5.298004;9.20221;6.759108;5.739334;6.010333;4.952431;6.982071;5.350121;7.285673;9.27655;10.28526;8.151075;9.088434;9.718653;5.684649;5.233115;8.291891;9.368946;8.453068
00000050J5;;;1.81368;2.638824;1.680354;1.869689;2.185746;2.144991;1.509124;1.767871;1.63693;1.803174;1.930301;2.297933;1.905149;1.971855;2.46542;2.156567;2.404102;2.818893;2.47394;2.140612;2.476903;3.070337;3.329629;2.756916;3.584307;3.752458;3.78079;3.922479;3.198233;3.231461;3.527668;3.407298;3.965536;3.943957;4.934725;5.141428;5.280472;5.922877;6.016672;5.656289;5.70209;4.520435;4.497812;4.138997;4.19909;4.252479;4.059415;3.743085;3.852692;4.015187;4.339311;3.276258;3.822254;4.125046;3.121572;3.449494;3.036287;3.310321;3.793912;4.226349;3.784913;4.787748;3.403011;3.619262;3.803873;4.650864;3.880476;3.986921;4.738431;5.048488;4.892959;5.316578;4.397989;5.138321;4.290402;5.24418;5.930668;6.138484;5.203023;4.91088;5.172816;5.003333;5.849599;6.147664;6.47775;6.111007;6.427523;7.1698;6.993199;8.987207;8.478251;8.187193;7.808639;6.527929;5.549684;6.12302;5.620171;6.155427;5.691484;5.142273;7.104335;7.034311;6.995433;5.696071;5.741466;7.406988;6.232257;6.846461;7.911756;7.293052;6.216195;5.754641;5.846862;6.58835;6.121406;5.585302;6.441091;5.623985;6.335309
00000050V1;;;;;;0.3526147;0.4260758;0.3810335;0.5190499;0.5680983;0.5564718;0.3039679;0.5782385;0.7639446;0.5156108;0.6811624;0.7640185;0.7031653;1.3214024;1.2610862;1.0109742;1.2985933;1.3866317;1.6903043;1.6144519;1.6845686;1.4997881;2.0600943;1.5182031;1.8566823;1.7052046;2.3564687;1.7508717;1.8857487;1.6500326;2.1538287;2.6229922;2.4412394;2.806022;4.0961432;3.9340276;4.1139388;2.8888713;3.1425236;2.9881545;2.3825835;2.4793298;2.2448352;2.3617555;2.027071;2.5482045;3.2177159;2.5200036;2.4847945;2.9959381;2.2134154;2.6647115;2.6721626;2.7660271;2.4034125;2.6854366;3.221853;2.7401252;2.5467192;2.437406;2.3714946;2.6510486;2.7661036;2.0066403;4.1607487;2.0221785;3.11197;2.461495;2.4364177;2.6331721;4.0272442;2.6045109;3.061232;2.777713;3.4687179;2.8984486;2.663487;3.0769406;3.8118637;3.2471306;3.0959473;5.1208045;3.9622893;4.3933885;4.4092428;5.633008;4.7673684;5.3926666;5.6928266;5.3124997;4.7908671;3.0599499;3.4735585;3.5299094;3.0106682;2.7001035;2.8847638;3.5127631;3.3291482;4.1348618;3.9036587;3.5723194;2.5054196;2.6327542;3.6260316;2.7147977;3.2191191;3.8790876;3.2892245;3.5746067;2.6912983;3.0696282;4.1008279;4.0991931;3.3804602;4.0338341
00000051J4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3478408;0.6933921;0.4754524;0.5656246;0.5406111;0.5768102;0.4877053;0.5008159;0.6556216;0.203893;;;;2.3189089;3.527957;3.5238292;4.6314056;4.1044777;4.8166546;4.5190057;4.7290253;4.9447729;4.5151601;3.3841661;3.7173896;3.7101409;2.5236134;2.0907208;2.2160074;1.6360525;1.5988759;1.6623281;1.9339505;1.5660234;1.8932879;1.6423432;2.0874926;2.7967514;2.5338212;2.9842665;3.2298947;4.268062;4.1101724;4.7748334;4.0892498;3.2145549;3.5343647;2.2637719;2.0033285;1.8027569;1.5134797;1.5694326;1.4504443;1.6220421;1.5463306;1.6419907;2.4448389;2.3616108;1.3852564;1.8638149;1.9127749;2.3155579;2.3651558;3.9240842;3.5612974;2.2982994;3.0029757;4.4060859;3.8225544;4.0371446;5.2046789;4.980396
00000051J5;;;0.6871878;0.6566087;0.7736269;0.8306543;0.8882934;0.7538137;0.8867934;0.9515157;0.8371653;0.7385788;0.8097341;0.7866937;0.9996802;1.0176035;1.0764831;1.1400804;1.0578911;0.9886747;1.0979009;1.0994717;1.222579;1.9581006;2.0717343;1.4996421;1.2693514;1.0608706;1.2261599;2.0038617;2.221177;1.5487105;1.9414426;1.8698136;2.0780583;2.4393431;2.3929762;2.4839948;2.3586212;2.5944607;2.5175853;2.4792404;2.4896479;2.4804461;2.2971709;1.9670614;2.0589785;1.8852749;1.7692043;1.9025988;1.4159643;2.061123;2.0548018;1.2860334;1.5709743;1.5109018;1.3964448;1.8523941;2.6844946;2.3620393;2.7328106;2.3814863;2.4657615;2.6813882;2.9610584;2.7785816;2.6991215;2.8947646;3.320225;2.6785217;2.8137693;2.3725996;2.1365428;2.2144944;2.7708086;3.487182;3.396572;2.7666934;3.6689619;4.2669533;2.7687897;3.4202515;2.8619235;4.0260241;2.9142782;3.2967756;3.8991948;4.0187406;4.3087854;4.9551364;4.7402099;4.9111452;5.0566832;4.9759683;5.1474239;4.6047615;3.7368513;3.3964511;2.440961;2.6195233;4.5560228;4.7492512;4.6470185;4.7492698;5.408408;4.3245853;4.123153;3.9743687;4.9700094;4.2259376;4.5623316;4.519849;5.1406991;4.9479539;5.5895312;5.3452884;4.7924802;5.495611;5.4453488;4.6198714;4.1044722
00000051V1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.834594;2.633213;3.168822;3.156834;3.546495;2.392231;3.402227;2.391093;4.664938;3.979272;3.166148;2.563997;4.405451;4.072002;3.679327;4.975331;5.29125;5.287283;4.924446;3.189586;3.809468;3.184247;2.720496;2.434474;2.338321;3.529117;2.14266;3.436404;3.721535;2.534337;3.91613;3.490423;2.36479;3.30261;2.84049;3.779282;2.788805;4.523773;3.098336;2.328898;2.545355;3.219951;2.248826;3.102017;3.015418
00000052H7;;;3.060462;3.371062;3.431655;3.041672;3.837639;3.840769;3.294468;4.153228;3.149038;3.677991;4.654866;3.159652;4.216415;3.124166;3.575827;3.63295;4.224589;3.673102;3.687553;4.30276;4.138266;6.385373;4.912635;5.369181;4.731541;4.629641;5.085938;4.941639;4.306582;5.373498;5.239374;5.492272;5.18501;5.357809;5.678394;5.912274;5.589814;6.175811;6.391545;6.44678;5.813478;5.450652;6.898971;6.492112;5.351692;5.394193;5.045778;5.777054;5.746429;7.243387;6.359719;5.837776;5.172042;5.494622;5.756731;6.091863;6.112263;5.586087;6.728746;6.116496;5.59221;6.130627;6.300053;5.532495;6.220922;6.09364;6.03342;5.912333;5.555577;6.16845;5.99847;6.52851;8.205204;5.15959;5.310045;4.376538;4.887415;4.756318;4.450246;4.308005;3.962578;4.195576;4.719356;4.860593;6.284253;5.603462;5.993918;5.806329;5.390638;5.450784;5.825853;5.033728;5.246841;5.282727;5.594204;5.252097;4.850996;4.561265;4.685743;4.335943;5.194327;4.396899;4.535647;4.692582;4.753086;4.808357;4.793447;5.360419;5.828735;5.066796;5.507565;4.857639;5.718621;5.777697;6.027017;5.852595;5.608322;7.186097;5.652253
00000052J4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2839079;0.8798155;1.0029565;1.0229688;0.7313396;0.4650344;0.1392945;0.1750779;0.2663991;0.183792;0.3780407;0.6820069;0.8152538;0.7885773;0.7494282;0.5269405;0.4386773;0.3577054;0.9494243;1.4965268;2.8692181;3.1172489;4.3831373;4.2798928;2.7829562;;2.8485777;3.122832;3.3763541;3.6723523;3.505715;4.1557688;3.8625811;3.6195304;3.3790121;3.2749957;2.719303;2.4178756;1.4884811;0.5134442;0.4736039;0.7782815;0.4565277;0.6704372;0.6655261;0.7842645;0.5789875;0.6127474;1.1286397;1.9748755;2.2218873;2.3216604;2.4316;2.7003892;3.574704;3.09413;2.6488515;2.7660803;1.3671861;1.9335349;0.6874412;0.8111362;0.9079124;0.7923311;0.9421022;1.5476149;1.0633341;1.3764692;0.7616399;0.8539773;1.6743724;2.3324872;3.133768;2.6651597;4.4496119;4.5267671;3.2614436;2.9222653;3.5398465;3.5031241;4.2486101;4.5889968;5.1262915
00000053J4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1744456;1.3767337;1.1551401;2.2034084;3.1786112;3.5941192;4.7267215;6.9118341;3.5888681;5.7791606;3.4760893;4.6223089;2.5042335;1.9949594;0.2994719;0.4400287;0.5564426;0.3811784;0.4095969;0.6588554;0.6160988;0.7572372;0.6729815;1.3850614;1.2799662;1.349867;2.8260429;3.1792307;3.4589097;4.2762061;3.6889324;4.224833;3.5830774;2.3451858;1.0129736;0.7189719;1.7437281;0.4182303;0.8399698;0.4197939;0.7560986;0.8842255;1.422891;1.1012388;0.603306;0.6711311;0.6061563;1.0311363;1.951916;4.4015734;7.0576164;8.2687252;3.2092216;3.6635592;6.0677263;7.6765476;6.3497298;8.9405338;7.9690634
00000053V1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1301315;1.4525312;1.4456438;1.2342354;2.3157417;1.3392138;1.0607534;0.7979474;1.3246044;1.4153492;1.2561766;0.978814;1.279916;1.2693673;2.3502121;1.8987469;2.4018427;3.2803564;1.7862374;2.1288842;2.5638779;2.86434;3.9966858;3.921131;3.375017;2.2136632;2.8353818;1.5876772;1.7409756;1.8585477;1.1734799;1.9167852;1.0728991;1.9354936;2.0351032;1.1822106;1.9101409;1.3137485;2.5845366;2.787646;1.0623391;2.1393316;1.7164493;1.4752584;1.0991084;1.0456059;1.7579602;1.1772109;1.5559501;1.2551782;1.5282734
00000054V1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.4958599;5.6000594;6.1770677;6.9177419;6.3627087;5.455472;5.3774298;5.4835954;6.028247;5.0736292;5.2277709;5.2370292;4.30235;4.0468125;2.5157526;1.612628;2.3891408;2.4215555;2.8945736;2.9020877;3.5836989;3.10653;3.1458321;3.7777292;3.1699371;3.4351971;2.9050532;2.1622402;2.302078;2.4522407;3.8681443;2.9112665;3.2715974;2.7964071;2.2920687
00000055H7;;;1.547263;1.279077;1.555796;1.398504;1.273117;1.944382;1.632464;1.513729;1.489804;1.359863;1.653747;1.477208;1.481619;1.368826;1.544941;1.750242;1.566819;1.76947;1.809315;1.637508;1.611128;1.914758;1.966036;2.139498;2.305937;1.775328;1.871604;1.881055;1.918658;2.180157;1.872156;1.952649;1.991705;2.218129;2.323778;2.114777;2.401848;4.276232;4.261688;4.001042;3.707762;3.669224;3.430351;3.168798;3.214287;3.603791;3.190327;3.057295;3.365605;3.27907;3.201604;2.880572;2.83361;3.068805;3.334173;3.162544;3.862015;3.15979;3.575619;3.536223;2.973556;3.286996;3.589948;3.293299;2.945849;3.511934;3.339171;3.290617;2.918168;3.319332;3.119814;4.24444;4.187506;4.050002;3.228316;3.715283;4.16592;3.979625;3.846187;4.432729;3.735213;3.266065;4.724958;4.357031;4.56222;4.862181;5.107457;5.096663;5.180608;5.470441;5.772079;5.078614;4.970057;4.229517;3.842691;3.972012;3.615412;2.259393;1.787452;2.368302;3.279879;3.544173;3.831476;3.004662;4.318992;3.002942;3.531793;3.390115;2.827721;2.526327;4.425642;4.098843;3.442369;3.198411;3.641315;4.024583;4.138637;3.941768;4.355889
00000055V1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.755846;5.174532;5.744221;5.881868;5.803133;5.362496;6.039439;5.898656;6.442094;6.792643;6.473114;5.357467;4.015316;5.731673;6.198842;6.140331;5.839648;5.956572;7.119848;7.635222;6.573628;6.43017;6.364017;6.146884;6.576587;7.950973;6.017587;6.910056;7.197164;6.483379;6.317828;6.902312;6.486894;7.049142;6.855876;6.587889
00000058H7;;;;;;;;;;;;;;;;1.634802;1.878504;1.211877;;;;2.228928;2.689597;3.270639;2.567825;3.014012;3.265425;2.991261;2.716542;4.394442;3.13947;2.811017;2.13748;2.230321;3.590321;4.553559;3.076422;3.125118;3.45747;4.167804;5.608993;3.961473;3.110052;2.894858;3.39507;3.874318;3.732823;3.33693;3.534298;2.883095;2.600953;3.43495;4.447433;3.114437;3.116079;3.518093;3.865671;4.82569;5.051316;3.813148;5.32015;4.966809;3.917399;4.535689;4.970272;4.118392;4.44628;5.245212;5.503323;4.322437;6.382365;5.183104;3.564035;4.57505;6.12791;4.205687;4.780324;4.263286;3.779674;5.840664;4.956517;6.286494;6.002799;5.588799;5.173279;6.777484;6.324778;5.115103;6.053215;5.514127;5.467948;6.969461;6.418463;6.812492;6.196145;6.035305;6.370351;5.3276;5.824269;4.758951;5.255463;7.278127;5.848035;5.703224;5.465777;5.070716;6.467312;6.710815;5.16297;7.002312;7.764996;7.296902;7.898726;6.891197;5.793907;6.878313;6.024127;6.358832;6.146978;5.453844;6.253843
00000058J1;;;2.26472;2.380916;2.716422;3.065654;3.004283;2.810836;2.561976;2.440026;3.085585;2.365132;2.760116;2.78186;3.32346;2.882415;2.888686;3.182545;2.622583;3.219897;3.367165;2.875028;3.446354;3.747723;4.129097;4.143228;3.624984;3.711671;4.075397;3.743938;3.279869;3.255609;3.822982;3.668047;4.103985;3.937363;4.029305;3.859505;4.406712;4.681161;5.549559;4.82318;5.14869;4.29411;3.851235;3.76192;4.71848;3.91826;3.71789;4.223602;4.697439;4.063971;4.471285;4.750452;1.275451;4.279313;4.468137;4.236533;4.361857;4.449266;4.465893;3.937337;4.059323;4.079573;4.11008;3.883218;3.873888;3.964703;3.656864;4.264617;3.618856;4.475578;4.807235;4.144397;6.088332;5.36449;4.500022;4.530051;3.896517;1.806607;1.429901;1.515169;1.481347;1.444256;2.219717;2.129735;2.071968;1.9978;1.910741;2.604789;2.111173;2.123302;2.231678;1.468123;2.07435;2.239968;2.174113;2.046551;2.580864;3.30303;3.541252;2.491655;3.245184;4.053204;1.032585;2.237535;3.205308;3.12733;2.550213;3.280044;5.439962;3.306778;3.265844;2.976428;3.179189;2.639044;2.702032;4.399733;3.137468;4.782378;4.316625
00000059H7;;;;;;;;;;;;;;;1.149383;1.782668;1.271399;1.339363;1.606926;1.513551;1.537164;1.321094;1.067231;1.787522;2.248536;2.136563;1.891651;2.920516;1.655117;2.947364;2.400769;2.252853;2.636246;1.684625;2.476217;1.730442;2.040462;4.195437;4.795105;2.939474;3.839938;4.048453;3.251032;3.202427;3.355217;3.203896;3.693804;4.592344;2.353544;2.50747;2.504329;3.996967;3.338645;2.7121;3.022504;3.198745;2.461952;3.297864;3.156538;3.541162;2.899793;2.672987;3.724119;3.436044;2.958331;3.70729;2.598385;3.448776;3.565786;3.227998;3.953491;3.11054;3.114341;3.140379;4.0133;3.14775;4.183381;4.50644;4.441081;4.68693;4.372817;3.422806;3.999858;3.160262;3.801957;3.347483;4.336577;4.467525;5.97632;4.607061;7.427059;7.821789;6.57948;5.580575;3.846021;6.012965;4.055017;3.803744;4.093265;4.716886;4.17423;4.811515;5.168428;5.501018;4.923808;4.958303;5.722889;4.691172;4.696742;6.519673;5.394956;5.387142;6.222367;3.622649;3.770677;5.113032;3.850885;3.488054;2.935636;3.320255;4.011375
00000059V1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.480941;2.71394;3.090749;3.190031;3.662916;3.896554;3.936105;3.856884;3.316542;3.491636;4.086861;2.89307;3.0274;2.476279;3.834378;3.61873;3.801843;4.254126;2.835709;3.334021;4.449239;4.547874;4.396166;4.273067;4.880578;5.442147;4.722326;4.74506;4.095602;4.312331;5.156396;5.100526;5.9885;5.527283;5.993581;6.305587;6.887819;7.181989;6.333735;6.093338;6.348943;6.422353;5.888977;4.66884;4.305698;5.334315;4.154636;4.696024;5.231631;5.341111;8.551969;5.837408;5.622715;5.34129;4.050969;4.961908;5.922052;5.215773;8.17304;5.653861;5.109864;4.419944;5.121921;7.578025;7.595399;5.194099;5.100314
00000060V1;;;1.79007;1.78513;1.583748;1.791778;1.893494;1.98341;2.152892;1.629718;1.726617;1.949176;1.794208;1.920326;2.014342;1.864916;2.101407;2.099668;1.922461;1.978703;2.382748;2.653488;2.810736;4.039553;4.250543;3.045881;3.882584;4.049513;4.047868;4.513951;4.07519;4.129726;4.771532;4.903125;5.590463;5.913865;5.940987;5.88114;6.204781;6.71509;6.192189;7.839661;7.770349;7.634158;6.634718;7.066435;6.453362;5.386359;4.641422;4.647038;4.663486;5.706478;4.827004;3.985414;3.854512;3.355766;3.172541;3.539359;3.904392;3.314311;4.677947;3.67969;4.141338;3.10352;3.082699;3.828277;3.648311;3.705039;3.37671;4.464098;3.483618;4.948996;3.494616;3.22986;4.431121;4.586946;4.464845;5.230913;5.484541;5.428298;5.9662;5.708548;6.321069;6.190601;6.74749;6.62539;7.685802;7.347331;8.321077;8.243379;8.148948;8.357211;8.315822;9.243404;8.41997;8.25671;7.036556;7.750654;6.219874;5.475695;4.660328;6.675238;5.091098;5.376181;6.025833;4.510652;4.360652;4.674515;3.671504;4.622524;4.282882;3.925435;4.555406;4.736458;4.287363;4.05244;4.355403;4.849186;4.830936;5.364505;5.627944
00000061H5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8011573;1.0098334;1.4078257;1.000934;1.31386;1.7212531;2.0169185;2.0379027;2.0021979;2.1233074;0.7777362;0.9819888;1.1565885;1.3939552;0.5423483;1.9392027;2.5608913;2.9509609;2.6772527;1.4459867;2.0370487;4.6778212;3.1669453;2.9418672;2.4795034;3.9196903;3.2217577;3.8100048;3.6284971;3.2034499;3.9096394;4.1456083;4.536558;5.2707867;5.7196143;6.2229025;5.0082404;4.8086043;3.4431531;3.3493725;2.8638831;2.146705;2.6640372;2.2434433;2.3990698;2.911077;2.9373878;2.2333606;3.2509313;2.8559485;3.4538525;3.8712007;4.3659667;3.8291255;4.046181;3.5036109;2.8998164;4.2108869;4.2143527;4.42611;3.4741557;3.18103;2.470801;2.3675617;2.4938957;2.3999926;2.0718652;2.3157573;2.6368587;3.06846;2.54316;1.9619957;1.8005395;1.6945015;1.8309509;2.503141;2.8690318;2.7259187;4.3966946;3.7829912;2.7190374;3.0282136;3.5442299;3.088785;4.2417484;4.9246158;6.1419593
00000061J5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.710687;2.546121;3.205443;3.20098;2.826418;2.360875;1.767706;1.852919;1.880608;2.629137;2.35047;2.300845;2.263713;2.376991;2.049835;2.815569;3.261115;3.44028;2.586472;3.913011;2.440541;2.137046;3.027946;1.993191;2.087346;2.532586;2.197017;3.051369;3.076683;2.868221;3.356774
00000061V1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4115683;2.1801213;1.9532889;0.9183631;1.0521999;1.2718455;1.2397182;1.1938307;2.4036782;0.9650446;1.55715;1.357569;1.1092538;2.4295243;1.3888792;1.2935066;1.3273392;1.4591409;1.1416289;1.7513363;1.5676696;2.3767934;1.5374032;1.8523474;2.1389268;2.0000601;2.0621315;3.2872943;2.6725615;3.5365349;2.1984768;3.3450796;3.0126473;4.0968141;3.5031306;4.4796979;4.4756504;5.0601718;5.5544641;5.2864512;5.2825873;5.8464556;5.1008171;2.9993363;5.0096425;10.2430918;4.799845;3.6056074;3.7285847;3.4907419;3.1521505;3.1458563;2.3256767;2.6491832;2.9413113;1.88487;2.4547096;2.6845078;2.0752275;2.2194548;2.0012752;2.2427317;2.9185853;2.736115;2.1796745;1.8432143;2.7619953;1.9374667;2.0802526;2.3763988;2.8878155
